Unnamed: 0,pref,week,regnames,date,year,month,hol,tmean,totdeath_all,totdeath_age0059,totdeath_age6069,totdeath_age7079,totdeath_age8089,totdeath_age9099,pwind,pwind_cat,typhoon_no,typhoon_name,totpop_all,totpop_6099,totpop_6069,totpop_7079,totpop_8099,income,med4_ratio,flood_per,landslide_per
21910,42,508,Nagasaki,2019/9/20,2019,9,1,23.42857143,437,22,44,94,154,123,34.68925016,typhoon,2019260N20129,TAPAH,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21911,42,509,Nagasaki,2019/9/27,2019,9,0,25.57142857,367,25,43,82,152,65,2.782723983,none,2019278N16165,HAGIBIS,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21912,42,510,Nagasaki,2019/10/4,2019,10,0,22.57142857,285,18,39,81,92,55,0,none,2019278N16165,HAGIBIS,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21913,42,511,Nagasaki,2019/10/11,2019,10,1,20.57142857,352,28,25,93,144,62,0,none,2019278N16165,HAGIBIS,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21914,42,512,Nagasaki,2019/10/18,2019,10,1,20.57142857,355,20,30,56,137,112,0,none,2019288N16136,NEOGURI,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21915,42,513,Nagasaki,2019/10/25,2019,10,0,18,1922,529,293,504,456,140,0,none,2019288N16136,NEOGURI,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21916,42,514,Nagasaki,2019/11/1,2019,11,1,16.57142857,2301,132,279,506,764,620,0,none,2019306N10162,HALONG,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21917,42,515,Nagasaki,2019/11/8,2019,11,0,16.14285714,165,12,16,34,73,30,0,none,2019314N12172,FENGSHEN,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21918,42,516,Nagasaki,2019/11/15,2019,11,0,13.28571429,469,28,30,94,160,157,0,none,2019314N12172,FENGSHEN,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21919,42,517,Nagasaki,2019/11/22,2019,11,1,15.57142857,399,24,41,90,160,84,0,none,,,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21920,42,518,Nagasaki,2019/11/29,2019,11,0,11.42857143,285,9,20,50,126,80,0,none,,,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21921,42,519,Nagasaki,2019/12/6,2019,12,0,9.571428571,434,35,46,81,176,96,0,none,,,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21922,42,520,Nagasaki,2019/12/13,2019,12,0,12.71428571,224,18,23,49,91,43,0,none,,,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21923,42,521,Nagasaki,2019/12/20,2019,12,0,9.714285714,290,17,22,53,111,87,0,none,,,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21924,42,522,Nagasaki,2019/12/27,2019,12,1,9.6,162,6,14,27,71,44,0,none,,,1324,527,206,175,146,4802,0.308618504,2.4,15.5
21925,43,1,Kumamoto,2010/1/1,2010,1,1,4.714285714,1002,39,109,211,400,243,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21926,43,2,Kumamoto,2010/1/8,2010,1,1,4.285714286,202,21,20,45,78,38,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21927,43,3,Kumamoto,2010/1/15,2010,1,0,7.142857143,171,8,14,23,76,50,0,none,2010018N07113,UNNAMED,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21928,43,4,Kumamoto,2010/1/22,2010,1,0,6.285714286,448,23,11,111,156,147,0,none,2010018N07113,UNNAMED,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21929,43,5,Kumamoto,2010/1/29,2010,1,0,6.571428571,151,8,23,26,52,42,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21930,43,6,Kumamoto,2010/2/5,2010,2,1,10.71428571,360,35,44,74,115,92,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21931,43,7,Kumamoto,2010/2/12,2010,2,0,6.714285714,310,23,41,46,122,78,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21932,43,8,Kumamoto,2010/2/19,2010,2,0,11.28571429,381,11,42,61,150,117,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21933,43,9,Kumamoto,2010/2/26,2010,2,0,13.71428571,229,9,22,44,77,77,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21934,43,10,Kumamoto,2010/3/5,2010,3,0,9.714285714,483,38,37,112,172,124,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21935,43,11,Kumamoto,2010/3/12,2010,3,0,12.85714286,223,26,32,53,79,33,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21936,43,12,Kumamoto,2010/3/19,2010,3,1,12,395,32,55,82,129,97,0,none,2010078N03153,OMAIS,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21937,43,13,Kumamoto,2010/3/26,2010,3,0,11.14285714,527,38,66,101,189,133,0,none,2010078N03153,OMAIS,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21938,43,14,Kumamoto,2010/4/2,2010,4,0,14.57142857,263,5,21,65,108,64,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21939,43,15,Kumamoto,2010/4/9,2010,4,0,15,579,47,59,79,183,211,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21940,43,16,Kumamoto,2010/4/16,2010,4,0,15.14285714,1947,133,164,401,601,648,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21941,43,17,Kumamoto,2010/4/23,2010,4,1,14.85714286,189,10,22,36,76,45,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21942,43,18,Kumamoto,2010/4/30,2010,4,1,19.28571429,1335,117,206,235,449,328,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21943,43,19,Kumamoto,2010/5/7,2010,5,0,19.28571429,255,11,49,59,97,39,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21944,43,20,Kumamoto,2010/5/14,2010,5,0,20.57142857,368,18,34,55,116,145,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21945,43,21,Kumamoto,2010/5/21,2010,5,0,19.71428571,419,29,37,82,181,90,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21946,43,22,Kumamoto,2010/5/28,2010,5,0,20.85714286,410,19,23,97,177,94,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21947,43,23,Kumamoto,2010/6/4,2010,6,0,22.71428571,239,12,27,46,100,54,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21948,43,24,Kumamoto,2010/6/11,2010,6,0,24.57142857,185,22,15,27,67,54,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21949,43,25,Kumamoto,2010/6/18,2010,6,0,24,206,15,23,52,68,48,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21950,43,26,Kumamoto,2010/6/25,2010,6,0,25,292,41,33,60,95,63,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21951,43,27,Kumamoto,2010/7/2,2010,7,0,26,1328,80,124,298,560,266,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21952,43,28,Kumamoto,2010/7/9,2010,7,0,25.85714286,245,14,23,69,85,54,0,none,2010191N12138,CONSON,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21953,43,29,Kumamoto,2010/7/16,2010,7,1,28,212,16,27,49,75,45,0,none,2010200N26127,UNNAMED,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21954,43,30,Kumamoto,2010/7/23,2010,7,0,28.57142857,481,40,12,79,209,141,0,none,2010200N26127,UNNAMED,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21955,43,31,Kumamoto,2010/7/30,2010,7,0,29.57142857,425,28,50,94,146,107,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21956,43,32,Kumamoto,2010/8/6,2010,8,0,29.28571429,1363,76,73,257,503,454,3.207727998,none,2010218N20127,DIANMU,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21957,43,33,Kumamoto,2010/8/13,2010,8,0,29.42857143,218,16,24,43,91,44,0,none,2010218N20127,DIANMU,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21958,43,34,Kumamoto,2010/8/20,2010,8,0,30.14285714,312,19,30,63,108,92,0,none,2010233N17119,MINDULLE,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21959,43,35,Kumamoto,2010/8/27,2010,8,0,29.42857143,191,8,14,34,88,47,0,none,2010240N15142,KOMPASU,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21960,43,36,Kumamoto,2010/9/3,2010,9,0,28.85714286,1129,57,93,213,420,346,7.123928388,none,2010243N12146,MALOU,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21961,43,37,Kumamoto,2010/9/10,2010,9,0,26.57142857,528,49,39,126,177,137,0,none,2010243N12146,MALOU,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21962,43,38,Kumamoto,2010/9/17,2010,9,1,26.85714286,201,12,27,44,66,52,0,none,2010249N24125,MERANTI,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21963,43,39,Kumamoto,2010/9/24,2010,9,0,21.71428571,295,16,42,59,95,83,0,none,2010256N17137,FANAPI,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21964,43,40,Kumamoto,2010/10/1,2010,10,0,21.14285714,448,24,43,68,160,153,0,none,2010263N15149,MALAKAS,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21965,43,41,Kumamoto,2010/10/8,2010,10,1,21,404,26,26,82,132,138,0,none,2010285N13145,MEGI,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21966,43,42,Kumamoto,2010/10/15,2010,10,0,20.14285714,649,26,94,123,248,158,0,none,2010285N13145,MEGI,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21967,43,43,Kumamoto,2010/10/22,2010,10,0,19,1069,84,119,199,306,361,0,none,2010293N16147,CHABA,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21968,43,44,Kumamoto,2010/10/29,2010,10,1,14.71428571,334,33,27,65,120,89,0,none,2010293N16147,CHABA,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21969,43,45,Kumamoto,2010/11/5,2010,11,0,14.28571429,310,17,20,54,117,102,0,none,2010305N06105,JAL,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21970,43,46,Kumamoto,2010/11/12,2010,11,0,12.71428571,245,2,16,46,98,83,0,none,2010315N14112,UNNAMED,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21971,43,47,Kumamoto,2010/11/19,2010,11,1,12.57142857,239,24,41,57,74,43,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21972,43,48,Kumamoto,2010/11/26,2010,11,0,10.42857143,247,15,12,47,101,72,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21973,43,49,Kumamoto,2010/12/3,2010,12,0,9.285714286,228,7,32,33,85,71,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21974,43,50,Kumamoto,2010/12/10,2010,12,0,8.285714286,139,13,12,31,46,37,0,none,2010346N09115,UNNAMED,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21975,43,51,Kumamoto,2010/12/17,2010,12,1,9.285714286,218,16,32,43,83,44,0,none,2010346N09115,UNNAMED,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21976,43,52,Kumamoto,2010/12/24,2010,12,1,5,233,15,29,48,101,40,0,none,2010350N30175,OMEKA,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21977,43,53,Kumamoto,2010/12/31,2010,12,1,3.428571429,900,53,78,223,370,176,0,none,,,1815,606,247,203,156,5050,0.324264298,28.3,6.1
21978,43,54,Kumamoto,2011/1/7,2011,1,1,3.142857143,257,10,19,69,73,86,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21979,43,55,Kumamoto,2011/1/14,2011,1,0,2.142857143,1220,77,78,238,484,343,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21980,43,56,Kumamoto,2011/1/21,2011,1,0,3.142857143,1809,135,204,446,639,385,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21981,43,57,Kumamoto,2011/1/28,2011,1,0,3,469,49,43,82,177,118,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21982,43,58,Kumamoto,2011/2/4,2011,2,0,7.285714286,394,25,43,98,103,125,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21983,43,59,Kumamoto,2011/2/11,2011,2,1,5.428571429,467,38,48,88,200,93,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21984,43,60,Kumamoto,2011/2/18,2011,2,0,10.42857143,386,17,29,67,153,120,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21985,43,61,Kumamoto,2011/2/25,2011,2,0,11.14285714,1545,84,137,325,673,326,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21986,43,62,Kumamoto,2011/3/4,2011,3,0,6.142857143,110,11,2,18,58,21,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21987,43,63,Kumamoto,2011/3/11,2011,3,0,9.428571429,249,11,33,48,94,63,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21988,43,64,Kumamoto,2011/3/18,2011,3,1,10,426,16,47,86,176,101,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21989,43,65,Kumamoto,2011/3/25,2011,3,0,8.428571429,233,5,23,32,108,65,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21990,43,66,Kumamoto,2011/4/1,2011,4,0,14.42857143,1053,114,136,222,393,188,0,none,2011093N10131,UNNAMED,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21991,43,67,Kumamoto,2011/4/8,2011,4,0,14,416,53,95,89,118,61,0,none,2011093N10131,UNNAMED,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21992,43,68,Kumamoto,2011/4/15,2011,4,0,15.14285714,244,14,21,39,104,66,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21993,43,69,Kumamoto,2011/4/22,2011,4,0,15.28571429,267,14,23,44,125,61,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21994,43,70,Kumamoto,2011/4/29,2011,4,1,17.57142857,184,9,8,15,72,80,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21995,43,71,Kumamoto,2011/5/6,2011,5,0,22.14285714,301,23,30,51,111,86,0,none,2011126N11129,AERE,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21996,43,72,Kumamoto,2011/5/13,2011,5,0,19.71428571,208,26,21,40,63,58,0,none,2011126N11129,AERE,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21997,43,73,Kumamoto,2011/5/20,2011,5,0,22.14285714,747,56,78,141,264,208,0,none,2011140N08142,SONGDA,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21998,43,74,Kumamoto,2011/5/27,2011,5,0,20.28571429,274,10,36,71,96,61,6.630172581,none,2011140N08142,SONGDA,1811,617,252,204,161,5050,0.324264298,28.3,6.1
21999,43,75,Kumamoto,2011/6/3,2011,6,0,22,257,21,18,44,84,90,0,none,2011140N08142,SONGDA,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22000,43,76,Kumamoto,2011/6/10,2011,6,0,21.71428571,433,17,47,52,177,140,0,none,2011159N13122,SARIKA,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22001,43,77,Kumamoto,2011/6/17,2011,6,0,24.42857143,580,45,47,135,223,130,0,none,2011172N11133,MEARI,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22002,43,78,Kumamoto,2011/6/24,2011,6,0,28.57142857,198,7,29,27,72,63,0,none,2011172N11133,MEARI,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22003,43,79,Kumamoto,2011/7/1,2011,7,0,26,312,29,33,72,122,56,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22004,43,80,Kumamoto,2011/7/8,2011,7,0,28.42857143,203,22,26,53,69,33,0,none,2011192N18158,MA-ON,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22005,43,81,Kumamoto,2011/7/15,2011,7,1,27.85714286,1273,95,74,297,471,336,14.97618698,none,2011192N18158,MA-ON,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22006,43,82,Kumamoto,2011/7/22,2011,7,0,28.28571429,140,6,8,32,33,61,0,none,2011192N18158,MA-ON,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22007,43,83,Kumamoto,2011/7/29,2011,7,0,29.14285714,410,21,25,104,158,102,0,none,2011208N09145,MUIFA,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22008,43,84,Kumamoto,2011/8/5,2011,8,0,29.28571429,315,25,22,50,125,93,0,none,2011208N09145,MUIFA,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22009,43,85,Kumamoto,2011/8/12,2011,8,0,27.14285714,1315,73,179,210,555,298,0,none,2011208N09145,MUIFA,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22010,43,86,Kumamoto,2011/8/19,2011,8,0,27.14285714,214,21,11,46,85,51,0,none,2011233N12129,NANMADOL,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22011,43,87,Kumamoto,2011/8/26,2011,8,0,28.57142857,407,28,41,70,157,111,0,none,2011236N15143,TALAS,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22012,43,88,Kumamoto,2011/9/2,2011,9,0,26.14285714,1329,92,200,277,556,204,9.637882978,none,2011236N15143,TALAS,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22013,43,89,Kumamoto,2011/9/9,2011,9,0,28.71428571,219,12,36,44,84,43,0,none,2011253N20145,ROKE,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22014,43,90,Kumamoto,2011/9/16,2011,9,1,23.71428571,529,35,18,79,221,176,0,none,2011253N20145,ROKE,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22015,43,91,Kumamoto,2011/9/23,2011,9,1,22.85714286,226,19,21,49,73,64,0,none,2011253N20145,ROKE,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22016,43,92,Kumamoto,2011/9/30,2011,9,0,20.14285714,274,16,28,56,99,75,0,none,2011270N18139,NALGAE,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22017,43,93,Kumamoto,2011/10/7,2011,10,1,21,876,32,80,186,246,332,0,none,2011270N18139,NALGAE,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22018,43,94,Kumamoto,2011/10/14,2011,10,0,19.85714286,230,21,35,45,79,50,0,none,2011282N08136,BANYAN,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22019,43,95,Kumamoto,2011/10/21,2011,10,0,18.57142857,159,15,26,22,50,46,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22020,43,96,Kumamoto,2011/10/28,2011,10,1,18.57142857,163,17,24,27,40,55,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22021,43,97,Kumamoto,2011/11/4,2011,11,0,19.14285714,274,19,18,66,111,60,0,none,2011311N13111,UNNAMED,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22022,43,98,Kumamoto,2011/11/11,2011,11,0,15.14285714,356,33,42,75,119,87,0,none,2011311N13111,UNNAMED,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22023,43,99,Kumamoto,2011/11/18,2011,11,1,12.57142857,910,42,127,192,346,203,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22024,43,100,Kumamoto,2011/11/25,2011,11,0,13.71428571,505,22,46,68,207,162,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22025,43,101,Kumamoto,2011/12/2,2011,12,0,11.42857143,327,39,34,79,118,57,0,none,2011338N06114,UNNAMED,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22026,43,102,Kumamoto,2011/12/9,2011,12,0,8.285714286,195,15,18,49,64,49,0,none,2011344N12117,UNNAMED,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22027,43,103,Kumamoto,2011/12/16,2011,12,0,5.428571429,722,29,97,170,243,183,0,none,2011344N12117,UNNAMED,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22028,43,104,Kumamoto,2011/12/23,2011,12,1,3.714285714,268,15,34,53,103,63,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22029,43,105,Kumamoto,2011/12/30,2011,12,1,5,293,15,21,50,108,99,0,none,,,1811,617,252,204,161,5050,0.324264298,28.3,6.1
22030,43,106,Kumamoto,2012/1/6,2012,1,1,4.428571429,995,64,107,132,353,339,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22031,43,107,Kumamoto,2012/1/13,2012,1,0,6.857142857,1052,77,86,209,390,290,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22032,43,108,Kumamoto,2012/1/20,2012,1,0,5.571428571,1751,92,206,285,662,506,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22033,43,109,Kumamoto,2012/1/27,2012,1,0,4.428571429,1161,99,84,153,489,336,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22034,43,110,Kumamoto,2012/2/3,2012,2,0,4,740,151,78,149,178,184,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22035,43,111,Kumamoto,2012/2/10,2012,2,1,6.571428571,220,18,16,48,85,53,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22036,43,112,Kumamoto,2012/2/17,2012,2,0,5.571428571,155,8,13,34,70,30,0,none,2012046N08130,UNNAMED,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22037,43,113,Kumamoto,2012/2/24,2012,2,0,8.857142857,414,64,54,69,153,74,0,none,2012046N08130,UNNAMED,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22038,43,114,Kumamoto,2012/3/2,2012,3,0,11.28571429,949,41,72,145,390,301,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22039,43,115,Kumamoto,2012/3/9,2012,3,0,7.428571429,381,11,47,38,131,154,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22040,43,116,Kumamoto,2012/3/16,2012,3,1,11.57142857,318,24,33,52,131,78,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22041,43,117,Kumamoto,2012/3/23,2012,3,0,11.57142857,147,6,14,37,47,43,0,none,2012086N10116,PAKHAR,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22042,43,118,Kumamoto,2012/3/30,2012,3,0,13.28571429,832,95,101,182,268,186,0,none,2012086N10116,PAKHAR,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22043,43,119,Kumamoto,2012/4/6,2012,4,0,14.85714286,248,16,29,46,97,60,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22044,43,120,Kumamoto,2012/4/13,2012,4,0,16.42857143,224,8,14,51,83,68,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22045,43,121,Kumamoto,2012/4/20,2012,4,0,18.85714286,1112,65,78,257,411,301,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22046,43,122,Kumamoto,2012/4/27,2012,4,1,19.57142857,363,20,48,60,147,88,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22047,43,123,Kumamoto,2012/5/4,2012,5,1,21.14285714,292,20,29,53,122,68,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22048,43,124,Kumamoto,2012/5/11,2012,5,0,19.28571429,326,21,35,69,124,77,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22049,43,125,Kumamoto,2012/5/18,2012,5,0,20.71428571,576,38,57,131,195,155,0,none,2012141N11148,SANVU,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22050,43,126,Kumamoto,2012/5/25,2012,5,0,21.71428571,450,36,41,80,164,129,0,none,2012141N11148,SANVU,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22051,43,127,Kumamoto,2012/6/1,2012,6,0,22.57142857,864,53,135,209,302,165,0,none,2012152N12130,MAWAR,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22052,43,128,Kumamoto,2012/6/8,2012,6,0,24,590,22,90,124,216,138,0,none,2012162N06150,GUCHOL,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22053,43,129,Kumamoto,2012/6/15,2012,6,0,23,372,35,46,73,140,78,2.019542657,none,2012162N06150,GUCHOL,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22054,43,130,Kumamoto,2012/6/22,2012,6,0,23.42857143,865,56,71,142,294,302,0,none,2012162N06150,GUCHOL,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22055,43,131,Kumamoto,2012/6/29,2012,6,0,25.28571429,482,28,59,99,165,131,0,none,2012177N11135,DOKSURI,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22056,43,132,Kumamoto,2012/7/6,2012,7,0,26.42857143,533,45,30,105,197,156,0,none,,,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22057,43,133,Kumamoto,2012/7/13,2012,7,1,28,166,19,24,31,57,35,0,none,2012196N19144,KHANUN,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22058,43,134,Kumamoto,2012/7/20,2012,7,0,28,447,12,33,98,188,116,0,none,2012196N19144,KHANUN,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22059,43,135,Kumamoto,2012/7/27,2012,7,0,30.14285714,500,33,76,90,203,98,10.59101278,none,2012215N23146,HAIKUI,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22060,43,136,Kumamoto,2012/8/3,2012,8,0,29.71428571,203,8,34,40,87,34,0,none,2012215N23146,HAIKUI,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22061,43,137,Kumamoto,2012/8/10,2012,8,0,28.85714286,449,33,60,93,156,107,0,none,2012215N23146,HAIKUI,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22062,43,138,Kumamoto,2012/8/17,2012,8,0,28.57142857,273,6,27,51,100,89,0,none,2012232N13141,BOLAVEN,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22063,43,139,Kumamoto,2012/8/24,2012,8,0,28.85714286,438,21,59,102,161,95,0,none,2012232N13141,BOLAVEN,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22064,43,140,Kumamoto,2012/8/31,2012,8,0,26.71428571,212,17,22,50,82,41,0,none,2012232N13141,BOLAVEN,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22065,43,141,Kumamoto,2012/9/7,2012,9,0,27.85714286,182,8,13,25,65,71,0,none,2012254N09135,SANBA,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22066,43,142,Kumamoto,2012/9/14,2012,9,1,25,1621,82,121,288,710,420,12.36753634,none,2012263N15141,JELAWAT,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22067,43,143,Kumamoto,2012/9/21,2012,9,1,21.57142857,170,8,8,42,67,45,0,none,2012263N15141,JELAWAT,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22068,43,144,Kumamoto,2012/9/28,2012,9,0,20.85714286,1498,115,147,352,502,382,0.025037081,none,2012263N15141,JELAWAT,1807,627,257,202,168,5050,0.324264298,28.3,6.1
22069,43,145,Kumamoto,2012/10/5,2012,10,1,20.42857143,1999,187,369,520,635,288,0,none,2012263N15141,JELAWAT,1807,627,257,202,168,5050,0.324264298,28.3,6.1
